Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Belysning	Twinkly	3100004	3200233124	Twinkly Line Ljuslist	21	699,00	Proshop	496,00	Proshop	496,00	664	50605	Proshop	496,00	In stock	59,00	Webhallen SE	499,00	Unknown stock status	49,00	ComputerSalg.se	506,00	In stock	59,00	Compumail	634,00	In stock	62,00	Buyersclub	639,00	In stock	49,00	Cdon	686,00	In stock	0,00	tink	699,00	In stock	0,00	TVexperten	699,00	In stock	0,00	Vitvaruexperten	699,00	In stock	39,00	Fcomputer SE	751,00	In stock	69,00	https://www.pricerunner.se/pl/460-3200233124/Belysning/Twinkly-Line-Ljuslist-priser	08056326677077
Belysning	Innr	800025-01	3203860164	Innr Lighting RSL 115 Spotlight	6	239,00	tink	239,00	Komplett	259,00			tink	239,00	In stock	0,00	Komplett	259,00	In stock	19,00	Lamp24	269,00	In stock	59,00	Proshop	338,00	Out of stock	59,00	ComputerSalg.se	376,00	In stock	59,00	Buyersclub	419,00	In stock	49,00																	https://www.pricerunner.se/pl/460-3203860164/Belysning/Innr-Lighting-RSL-115-Spotlight-priser	08718781552893
Belysning	Philips Hue	230040-01	3202207389	Philips Hue Xamento Recessed 1x5.7W Spotlight	16	839,00	Power SE	749,00	Power SE	749,00			Power SE	749,00	In stock	0,00	Komplett	749,00	In stock	0,00	Elgiganten	749,00	In stock	49,00	Proshop	765,00	In stock	59,00	Elbutik	770,00	Out of stock	49,00	ComputerSalg.se	790,00	In stock	59,00	Coolshop SE	795,00	In stock	0,00	tink	839,00	In stock	0,00	Webhallen SE	839,00	Out of stock	0,00	Cdon	839,00	In stock	0,00	https://www.pricerunner.se/pl/460-3202207389/Belysning/Philips-Hue-Xamento-Recessed-1x5.7W-Spotlight-priser	08719514452138
Belysning	Philips Hue	230024-01	3739743	Philips Hue Plus V4 EMEA ext 1m Ljuslist	40	279,00	Mätteknik för alla	223,00	Mätteknik för alla	223,00	815	57429	Mätteknik för alla	223,00	Out of stock	0,00	ComputerSalg.se	258,00	In stock	59,00	Power SE	258,00	In stock	49,00	Elgiganten	262,00	In stock	49,00	Proshop	269,00	In stock	59,00	Hornbach	272,00	In stock	59,90	tink	279,00	In stock	0,00	Ljushuset	279,00	Unknown stock status	0,00	Norrmalmsel	279,00	Unknown stock status	15 625,00	Elbutik	279,00	Out of stock	49,00	https://www.pricerunner.se/pl/460-3739743/Belysning/Philips-Hue-Plus-V4-EMEA-ext-1m-Ljuslist-priser	08718699703448
Belysning	Hombli	300025-01	3200949946	Hombli String Light Extension Lampdel	16	599,00	Compumail	488,00	Compumail	488,00			Compumail	488,00	In stock	62,00	Coolshop SE	519,00	In stock	0,00	Spelbutiken	519,00	In stock	0,00	Proshop	547,00	In stock	59,00	Powerbanken	577,85	Unknown stock status		Kjell & Company	590,00	In stock	0,00	tink	599,00	In stock	0,00	Net2World	639,00	In stock	49,00	Datia	682,00	Unknown stock status	124,00	Gameshop	684,00	Preorder	99,00	https://www.pricerunner.se/pl/460-3200949946/Belysning/Hombli-String-Light-Extension-Lampdel-priser	08719323918306
Belysning	Innr	8000037-01	5309688	Innr Flex Ljuslist	4	549,00	Cdon	499,00	Cdon	499,00			Cdon	499,00	In stock	0,00	tink	549,00	In stock	0,00	Komplett	629,00	In stock	0,00	ComputerSalg.se	1 246,00	Out of stock	0,00																									https://www.pricerunner.se/pl/460-5309688/Belysning/Innr-Flex-Ljuslist-priser	08718781552718
Belysning	Philips Hue	230031-01	5119134	Philips Hue Lily XL WACA LV EU spike Markbelysning 19cm	20	1 549,00	Elbutik	1 455,00	Elbutik	1 455,00	3152	172415	Elbutik	1 455,00	Out of stock	0,00	ComputerSalg.se	1 521,00	In stock	0,00	Power SE	1 523,00	In stock	0,00	Proshop	1 547,00	In stock	0,00	tink	1 549,00	In stock	0,00	Proffsmagasinet	1 551,00	In stock	0,00	Cdon	1 559,00	In stock	0,00	Ljusihem	1 649,00	In stock	0,00	iPhonebutiken	1 649,00	Out of stock	0,00	Fcomputer SE	1 668,00	In stock	0,00	https://www.pricerunner.se/pl/460-5119134/Belysning/Philips-Hue-Lily-XL-WACA-LV-EU-spike-Markbelysning-19cm-priser	08718696174364
Belysning	Philips Hue	230025 - 01	3703048	Philips Hue Col Go V2 EU Bordslampa	41	879,00	MediaMarkt	699,00	MediaMarkt	699,00	314	27859	MediaMarkt	699,00	In stock	0,00	Hornbach	759,00	In stock	69,90	Power SE	779,00	In stock	0,00	Inet	779,00	In stock	0,00	Cdon	779,00	In stock	0,00	Elbutik	795,00	Out of stock	49,00	Webhallen SE	799,00	In stock	0,00	Compumail	822,00	In stock	62,00	Dustin Home	830,00	Preorder	69,00	Elgiganten	837,00	In stock	49,00	https://www.pricerunner.se/pl/460-3703048/Belysning/Philips-Hue-Col-Go-V2-EU-Bordslampa-priser	08718696173992
Belysning	Twinkly	310006-01	3203466184	Twinkly Garland Ljusslinga 600 Lampor	7	2 596,00	123ink.se	2 050,00	123ink.se	2 050,00			123ink.se	2 050,00	In stock	35,00	ComputerSalg.se	2 292,00	In stock	0,00	Cdon	2 359,00	In stock	0,00	tink	2 596,00	In stock	0,00	Elgiganten	2 949,00	In stock	0,00	Lampmani	3 569,00	In stock	0,00	Conrad Elektronik	3 690,00	In stock	0,00													https://www.pricerunner.se/pl/460-3203466184/Belysning/Twinkly-Garland-Ljusslinga-600-Lampor-priser	08056326678579
Belysning	Innr	8000036-01	5309713	Innr Flex Ljuslist	8	749,00	Cdon	629,00	Cdon	629,00			Cdon	629,00	In stock	0,00	Lamp24	699,00	In stock	0,00	tink	749,00	In stock	0,00	Compumail	794,00	In stock	62,00	ComputerSalg.se	821,00	In stock	59,00	Komplett	829,00	Out of stock	0,00	Buyersclub	901,00	In stock	49,00	Prylfynda	974,00	Out of stock										https://www.pricerunner.se/pl/460-5309713/Belysning/Innr-Flex-Ljuslist-priser	08718781552725
Belysning	Eve	140013-01	5064993	Eve Light Strip Ljuslist	19	945,00	MaxGaming	729,00	MaxGaming	729,00	797	58304	MaxGaming	729,00	In stock	39,00	Proshop	740,00	In stock	59,00	Komplett	756,00	In stock	0,00	Power SE	849,00	In stock	0,00	Cdon	849,00	In stock	0,00	Inet	849,00	In stock	0,00	Webhallen SE	899,00	In stock	0,00	iPhonebutiken	899,00	In stock	49,00	Rabattklubb	939,99	In stock	0,00	tink	945,00	In stock	0,00	https://www.pricerunner.se/pl/460-5064993/Belysning/Eve-Light-Strip-Ljuslist-priser	04260195391680
Belysning	Innr	800032-01	3203931976	Innr Smart Globe Extension Markbelysning	6	699,00	tink	699,00	Cdon	699,00			tink	699,00	In stock	0,00	Cdon	699,00	In stock	0,00	Komplett	729,00	In stock	0,00	Lamp24	799,00	In stock	0,00	mcbuero	979,97	In stock	237,96	ComputerSalg.se	1 036,00	In stock	0,00																	https://www.pricerunner.se/pl/460-3203931976/Belysning/Innr-Smart-Globe-Extension-Markbelysning-priser	08718781553654
Belysning	Meross	250017-01	3204460212	Meross Smart Wifi Lightstrip Pro Ljuslist	3	399,00	ComputerSalg.se	372,00	ComputerSalg.se	372,00			ComputerSalg.se	372,00	In stock	59,00	tink	399,00	In stock	0,00	iPhonebutiken	549,00	In stock	49,00																													https://www.pricerunner.se/pl/460-3204460212/Belysning/Meross-Smart-Wifi-Lightstrip-Pro-Ljuslist-priser	06973696561312
Belysning	Twinkly	310003-01	5304726	Twinkly 600 LED Ljusslinga 600 Lampor	14	2 099,00	Compumail	1 553,00	Compumail	1 553,00	4188	245704	Compumail	1 553,00	In stock	0,00	123ink.se	1 650,00	In stock	35,00	ComputerSalg.se	1 675,00	In stock	0,00	Cdon	1 719,00	In stock	0,00	Datagrottan	1 734,00	In stock	39,00	Prylfynda	1 775,00	In stock		tink	2 099,00	In stock	0,00	Power SE	2 379,00	In stock	0,00	Proshop	2 379,00	In stock	0,00	VVS och BAD	2 449,00	In stock	129,00	https://www.pricerunner.se/pl/460-5304726/Belysning/Twinkly-600-LED-Ljusslinga-600-Lampor-priser	08056326672737
Belysning	Innr	800026-01	3203817277	Innr RCL 110 Takplafond	3	699,00	ComputerSalg.se	648,00	ComputerSalg.se	648,00			ComputerSalg.se	648,00	In stock	59,00	tink	699,00	In stock	0,00	Cdon	749,00	In stock	0,00																													https://www.pricerunner.se/pl/460-3203817277/Belysning/Innr-RCL-110-Takplafond-priser	08718781552619
Belysning	Philips Hue	230033-01	4793730	Philips Hue Col Play Doublepk EU/UK Väggarmatur 2st	41	1 399,00	MediaMarkt	1 090,00	MediaMarkt	1 090,00	118	13620	MediaMarkt	1 090,00	Out of stock	0,00	Webhallen SE	1 190,00	Out of stock	0,00	Elbutik	1 229,00	Out of stock	0,00	Lamper	1 250,96	Unknown stock status	0,00	Power SE	1 290,00	In stock	0,00	Inet	1 290,00	In stock	0,00	Dustin Home	1 290,00	Preorder	69,00	Cdon	1 290,00	In stock	0,00	ComputerSalg.se	1 337,00	In stock	0,00	Komplett	1 339,00	In stock	0,00	https://www.pricerunner.se/pl/460-4793730/Belysning/Philips-Hue-Col-Play-Doublepk-EU-UK-Vaeggarmatur-2st-priser	08718696170724
Belysning	Twinkly	310002-01	5306755	Twinkly Generation II Ljusslinga 100 Lampor	13	743,00	Teknikmagasinet	479,00	Teknikmagasinet	479,00			Teknikmagasinet	479,00	Out of stock	0,00	Power SE	589,00	In stock	0,00	123ink.se	690,00	In stock	35,00	tink	743,00	In stock	0,00	Proshop	749,00	In stock	59,00	ComputerSalg.se	757,00	In stock	59,00	VVS och BAD	765,00	In stock	129,00	Buyersclub	789,00	In stock	49,00	Elgiganten	799,00	In stock	49,00	Cdon	806,00	In stock	0,00	https://www.pricerunner.se/pl/460-5306755/Belysning/Twinkly-Generation-II-Ljusslinga-100-Lampor-priser	08056326673284
Belysning	Innr	8000005	3204097823	Innr Smart Spotlight	6	1 805,25	Cdon	1 399,00	Cdon	1 399,00			Cdon	1 399,00	In stock	0,00	Komplett	1 639,00	In stock	0,00	Elon	1 690,00	In stock	0,00	tink	1 805,25	Out of stock	0,00	Lamp24	1 899,00	In stock	0,00	Teknikproffset	1 934,00	Unknown stock status	0,00																	https://www.pricerunner.se/pl/460-3204097823/Belysning/Innr-Smart-Spotlight-priser	08718781552541
Belysning	Innr	800009-01	3203982567	Innr Flex Ljuslist	7	799,00	tink	799,00	Proshop	822,00			tink	799,00	In stock	0,00	Proshop	822,00	Out of stock	59,00	Komplett	829,00	In stock	0,00	Lamp24	999,00	In stock	0,00	ComputerSalg.se	1 201,00	In stock	0,00	Cdon	1 201,00	In stock	0,00	Buyersclub	1 209,00	In stock	49,00													https://www.pricerunner.se/pl/460-3203982567/Belysning/Innr-Flex-Ljuslist-priser	08718781552732
Belysning	Twinkly	310008-02	3203970209	Twinkly RGB LED-listförlängning Ljuslist	4	499,00	tink	499,00	Lampmani	545,00			tink	499,00	In stock	0,00	Lampmani	545,00	In stock	99,00	Cdon	555,00	In stock	0,00	Elgiganten	599,00	In stock	49,00																									https://www.pricerunner.se/pl/460-3203970209/Belysning/Twinkly-RGB-LED-listfoerlaengning-Ljuslist-priser	08056326677886
Belysning	Twinkly	310009-02	3203467414	Twinkly Line Ljuslist	5	899,00	ComputerSalg.se	877,00	ComputerSalg.se	877,00			ComputerSalg.se	877,00	In stock	59,00	tink	899,00	In stock	0,00	Cdon	926,00	In stock	0,00	Lampmani	986,00	In stock	0,00	Elgiganten	1 049,00	In stock	0,00																					https://www.pricerunner.se/pl/460-3203467414/Belysning/Twinkly-Line-Ljuslist-priser	08056326677879
Belysning	Philips Hue	230023-01	5227043	Philips Hue Lightstrip Plus V4 EMEA 2m Base kit Ljuslist	52	899,00	Mätteknik för alla	719,00	Mätteknik för alla	719,00	4	1491	Mätteknik för alla	719,00	Out of stock	0,00	Power SE	748,00	Out of stock	0,00	MediaMarkt	748,00	In stock	0,00	Elgiganten	748,00	In stock	49,00	Proshop	765,00	In stock	59,00	Hornbach	773,00	In stock	59,90	ComputerSalg.se	788,00	In stock	59,00	Cdon	829,00	In stock	0,00	Inet	829,00	In stock	0,00	Buyersclub	849,00	In stock	49,00	https://www.pricerunner.se/pl/460-5227043/Belysning/Philips-Hue-Lightstrip-Plus-V4-EMEA-2m-Base-kit-Ljuslist-priser	08718699703424
Belysning	Innr	800005-01	3203818609	Innr OSL 130 Spotlight	8	399,00	tink	399,00	Elon	399,00			tink	399,00	In stock	0,00	Elon	399,00	In stock	29,00	Komplett	459,00	In stock	19,00	Proshop	482,00	Out of stock	59,00	ComputerSalg.se	498,00	In stock	59,00	Cdon	547,00	In stock	0,00	Lamp24	549,00	In stock	0,00	Buyersclub	569,00	In stock	49,00									https://www.pricerunner.se/pl/460-3203818609/Belysning/Innr-OSL-130-Spotlight-priser	08718781552565
Belysning	Hombli	300043-01	3204904340	Hombli Smart Light V2 Väggarmatur	10	699,00	ComputerSalg.se	649,00	ComputerSalg.se	649,00			ComputerSalg.se	649,00	In stock	59,00	Proshop	649,00	In stock	59,00	Coolshop SE	695,00	In stock	0,00	Spelbutiken	695,00	In stock	0,00	tink	699,00	In stock	0,00	Datia	705,00	Unknown stock status	124,00	iPhonebutiken	749,00	Out of stock	49,00	Compliq	826,25	Out of stock	123,75	Gameshop	856,00	Preorder	79,00	Ginza AB	959,00	Preorder	0,00	https://www.pricerunner.se/pl/460-3204904340/Belysning/Hombli-Smart-Light-V2-Vaeggarmatur-priser	08719323919754
Belysning	Twinkly	310004-01	3203279945	Twinkly Festoon Ljusslinga 40 Lampor	5	1 999,00	tink	1 999,00	ComputerSalg.se	2 117,00	1808	128599	tink	1 999,00	In stock	0,00	ComputerSalg.se	2 117,00	In stock	0,00	Cdon	2 179,00	In stock	0,00	Lampmani	2 299,00	In stock	0,00	Elgiganten	2 499,00	In stock	0,00																					https://www.pricerunner.se/pl/460-3203279945/Belysning/Twinkly-Festoon-Ljusslinga-40-Lampor-priser	08056326678272
Belysning	Philips Hue	230041-01	4909799	Philips Hue Col Play UK EXT Väggarmatur	39	689,00	MediaMarkt	499,00	MediaMarkt	499,00	360	29895	MediaMarkt	499,00	In stock	49,00	Onlinedeal24	508,12	Unknown stock status	202,57	Power SE	549,00	In stock	0,00	Inet	549,00	In stock	0,00	Webhallen SE	549,00	Out of stock	0,00	Cdon	549,00	In stock	0,00	Lamper	550,91	Unknown stock status	0,00	ComputerSalg.se	578,00	In stock	59,00	Elgiganten	580,00	In stock	49,00	Dustin Home	583,00	Preorder	69,00	https://www.pricerunner.se/pl/460-4909799/Belysning/Philips-Hue-Col-Play-UK-EXT-Vaeggarmatur-priser	08718696170731
Belysning	Philips Hue	230043-01	3200846963	Philips Hue Xamento M Takplafond 38.1cm	19	2 319,00	Komplett	1 999,00	Komplett	1 999,00	743	54344	Komplett	1 999,00	Out of stock	0,00	Power SE	2 056,00	Out of stock	0,00	Elgiganten	2 056,00	In stock	0,00	Elbutik	2 058,00	In stock	0,00	Proshop	2 086,00	In stock	0,00	Lamper	2 097,59	Unknown stock status	0,00	Ljusihem	2 189,00	In stock	0,00	ComputerSalg.se	2 199,00	In stock	0,00	Cdon	2 259,00	In stock	0,00	tink	2 319,00	In stock	0,00	https://www.pricerunner.se/pl/460-3200846963/Belysning/Philips-Hue-Xamento-M-Takplafond-38.1cm-priser	08719514452251
Belysning	Philips Hue	230032 -01	4688527	Philips Hue Col Play Single PK EU/UK Väggarmatur	38	769,00	MediaMarkt	599,00	MediaMarkt	599,00	783	59608	MediaMarkt	599,00	In stock	0,00	Power SE	699,00	In stock	0,00	Inet	699,00	In stock	0,00	Webhallen SE	699,00	Out of stock	0,00	Cdon	699,00	In stock	0,00	Elbutik	706,00	Out of stock	49,00	Lamper	714,19	Unknown stock status	0,00	Elgiganten	749,00	In stock	49,00	Dustin Home	764,00	Preorder	69,00	Proshop	765,00	In stock	59,00	https://www.pricerunner.se/pl/460-4688527/Belysning/Philips-Hue-Col-Play-Single-PK-EU-UK-Vaeggarmatur-priser	08718696170717
Belysning	Philips Hue	230044-01	3201076006	Philips Hue Gradient Signe EU/UK Golvlampa	20	3 679,00	Komplett	3 030,00	Komplett	3 030,00	156	16191	Komplett	3 030,00	In stock	0,00	Dustin Home	3 099,00	Preorder	0,00	Webhallen SE	3 190,00	Out of stock	0,00	Cdon	3 190,00	In stock	0,00	Amazon.se	3 190,00	In stock		Elbutik	3 190,00	Out of stock	0,00	Inet	3 190,00	In stock	0,00	Proshop	3 258,00	In stock	0,00	ComputerSalg.se	3 409,00	In stock	0,00	Buyersclub	3 609,00	In stock	49,00	https://www.pricerunner.se/pl/460-3201076006/Belysning/Philips-Hue-Gradient-Signe-EU-UK-Golvlampa-priser	08719514433526
Belysning	Philips Hue	230029-01	5197660	Philips Hue Outdoor 5m EU Ljuslist	48	1 999,00	Mätteknik för alla	1 663,00	Mätteknik för alla	1 663,00	57	9265	Mätteknik för alla	1 663,00	Out of stock	0,00	Power SE	1 890,00	In stock	0,00	Webhallen SE	1 890,00	Out of stock	0,00	GardenStore	1 973,00	In stock	59,00	Kjell & Company	1 990,00	In stock	0,00	Inet	1 990,00	Out of stock	0,00	Hornbach	1 990,00	In stock	69,90	Coolshop SE	1 995,00	In stock	0,00	Spelbutiken	1 995,00	In stock	0,00	tink	1 999,00	In stock	0,00	https://www.pricerunner.se/pl/460-5197660/Belysning/Philips-Hue-Outdoor-5m-EU-Ljuslist-priser	08718699709853
Belysning	Philips Hue	230027-01	4569939	Philips Hue Lily Ext. Spike 1x8W 24V Markbelysning 8.4cm	39	999,00	Webhallen SE	849,00	Webhallen SE	849,00	413	34312	Webhallen SE	849,00	Unknown stock status	0,00	Furniturebox	925,00	In stock	39,00	Trademax SE	925,00	In stock	295,00	Chilli	925,00	In stock	295,00	Power SE	930,00	In stock	0,00	Elgiganten	930,00	In stock	49,00	Proshop	945,00	In stock	59,00	Lampgallerian	949,00	In stock	0,00	Dustin Home	960,00	In stock	69,00	Lomax	983,75	In stock	0,00	https://www.pricerunner.se/pl/460-4569939/Belysning/Philips-Hue-Lily-Ext.-Spike-1x8W-24V-Markbelysning-8.4cm-priser	08718696167977
Belysning	Philips Hue	230026-01	4569973	Philips Hue Lily Base Unit Spike 3x8W 24V Markbelysning 19.3cm 3st	32	2 999,00	Proshop	2 986,00	Proshop	2 986,00	39	7360	Proshop	2 986,00	In stock	0,00	Power SE	2 989,00	In stock	0,00	tink	2 999,00	In stock	0,00	K-Rauta	2 999,00	In stock	59,00	Elbutik	3 077,00	Out of stock	0,00	Lomax	3 167,50	In stock	0,00	Lamper	3 182,75	Unknown stock status	0,00	Dustin Home	3 225,00	Preorder	0,00	Compumail	3 227,00	In stock	0,00	Hemprodukter	3 279,00	In stock	0,00	https://www.pricerunner.se/pl/460-4569973/Belysning/Philips-Hue-Lily-Base-Unit-Spike-3x8W-24V-Markbelysning-19.3cm-3st-priser	08718696167960
Belysning	Meross	250020-01	3204257219	Meross Wifi Led Strip Works Apple Homekit Ljuslist	4	549,00	ComputerSalg.se	542,00	ComputerSalg.se	542,00			ComputerSalg.se	542,00	In stock	59,00	tink	549,00	In stock	0,00	Cdon	591,00	In stock	0,00	iPhonebutiken	649,00	In stock	49,00																									https://www.pricerunner.se/pl/460-3204257219/Belysning/Meross-Wifi-Led-Strip-Works-Apple-Homekit-Ljuslist-priser	00680306682706
