Category	Brand	Your SKU	Product ID	Product Name	Number of merchants	Price	Lowest price incl us	Lowest price incl us	Lowest price excl us	Lowest price excl us	Popularity Rank (category)	Popularity Rank (global)	Price 1 - Merchant Name	Price 1 - Price	Price 1 - Stock status	Price 1 - Shipping cost	Price 2 - Merchant Name	Price 2 - Price	Price 2 - Stock status	Price 2 - Shipping cost	Price 3 - Merchant Name	Price 3 - Price	Price 3 - Stock status	Price 3 - Shipping cost	Price 4 - Merchant Name	Price 4 - Price	Price 4 - Stock status	Price 4 - Shipping cost	Price 5 - Merchant Name	Price 5 - Price	Price 5 - Stock status	Price 5 - Shipping cost	Price 6 - Merchant Name	Price 6 - Price	Price 6 - Stock status	Price 6 - Shipping cost	Price 7 - Merchant Name	Price 7 - Price	Price 7 - Stock status	Price 7 - Shipping cost	Price 8 - Merchant Name	Price 8 - Price	Price 8 - Stock status	Price 8 - Shipping cost	Price 9 - Merchant Name	Price 9 - Price	Price 9 - Stock status	Price 9 - Shipping cost	Price 10 - Merchant Name	Price 10 - Price	Price 10 - Stock status	Price 10 - Shipping cost	Link to product	Gtin14
Elartiklar	Google	780021-01	3200315370	Google Nest Doorbell Battery GWX3T	24	1 899,00	Elgiganten	1 390,00	Elgiganten	1 390,00	22	8539	Elgiganten	1 390,00	In stock	39,00	Compumail	1 605,00	In stock	0,00	Power SE	1 619,00	In stock	0,00	Proshop	1 619,00	In stock	0,00	Cdon	1 789,00	In stock	49,00	Soldfy	1 789,00	In stock	19,00	NetOnNet	1 790,00	In stock	0,00	Bauhaus	1 790,00	Out of stock	59,00	Kjell & Company	1 890,00	In stock	0,00	Inet	1 890,00	Out of stock	0,00	https://www.pricerunner.se/pl/710-3200315370/Elartiklar/Google-Nest-Doorbell-Battery-GWX3T-priser	00193575008554
Elartiklar	Ring	360020-01	3200127380	Ring Pro 2 8VRCPZ-0EU0 Video Doorbell	16	2 299,00	Proshop	1 999,00	Proshop	1 999,00	91	30683	Proshop	1 999,00	Out of stock	0,00	Elgiganten	2 286,00	In stock	39,00	tink	2 299,00	In stock	0,00	Webhallen SE	2 299,00	Out of stock	0,00	Komplett	2 299,00	Out of stock	0,00	Dustin Home	2 590,00	Preorder	69,00	Vitvaruexperten	2 590,00	Out of stock	0,00	schwanthaler computer	2 686,12	Unknown stock status	324,84	Kjell & Company	2 790,00	In stock	0,00	Compumail	2 958,00	Out of stock	0,00	https://www.pricerunner.se/pl/710-3200127380/Elartiklar/Ring-Pro-2-8VRCPZ-0EU0-Video-Doorbell-priser	00842861112986
Elartiklar	Innr	800007-1	3202264049	Innr Outdoor Extension Cable 2 M OEC 120, 2 m	11	179,00	ComputerSalg.se	137,00	ComputerSalg.se	137,00			ComputerSalg.se	137,00	In stock	49,00	Compumail	137,00	In stock	62,00	tink	179,00	In stock	0,00	Amazon.se	179,00	In stock		Elon	179,00	In stock	29,00	Teknikproffset	199,00	Unknown stock status	49,00	Komplett	199,00	In stock	19,00	Lamp24	199,00	In stock	109,00	mcbuero	242,51	In stock	235,12	Fcomputer SE	420,00	In stock	69,00	https://www.pricerunner.se/pl/710-3202264049/Elartiklar/Innr-Outdoor-Extension-Cable-2-M-OEC-120-2-m-priser	08718781552572
Elartiklar	EZVIZ	1430021-01	3200596466	EZVIZ DB1C	12	1 299,00	tink	1 299,00	Amazon.se	1 299,99			tink	1 299,00	In stock	0,00	Amazon.se	1 299,99	In stock		Power SE	1 300,00	In stock	0,00	Elbutik	1 459,00	Out of stock	0,00	MassaTeknik	1 621,00	In stock	99,00	ComputerSalg.se	1 707,00	In stock	0,00	Proshop	1 732,00	Out of stock	0,00	Cdon	1 749,00	In stock	0,00	Rabattklubb	2 049,99	In stock	0,00	ullakulla se	2 059,99	In stock	0,00	https://www.pricerunner.se/pl/710-3200596466/Elartiklar/EZVIZ-DB1C-priser	06941545604565
Elartiklar	Philips	230020-01	3200068598	Philips Hue Dimmer Switch EU/UK	55	219,00	Power SE	185,00	Power SE	185,00	110	35534	Power SE	185,00	In stock	49,00	Amazon.se	185,00	In stock		ComputerSalg.se	197,00	In stock	40,00	MediaMarkt	199,00	In stock	49,00	Komplett	199,00	In stock	19,00	Hornbach	199,00	In stock	59,90	Clas Ohlson	199,90	In stock	39,00	Dustin Home	203,00	Preorder	69,00	Lamper	207,30	Unknown stock status	44,20	Buyersclub	209,00	In stock	49,00	https://www.pricerunner.se/pl/710-3200068598/Elartiklar/Philips-Hue-Dimmer-Switch-EU-UK-priser	08719514274617
Elartiklar	Hombli	300009-01	3200598922	Hombli Smart Switch Module, Black	5	299,00	Datia	242,00	Datia	242,00			Datia	242,00	Unknown stock status	124,00	Compliq	291,25	Out of stock	123,75	tink	299,00	In stock	0,00	Lilon	449,00	Unknown stock status	39,00	Amazon.se	449,00	In stock																						https://www.pricerunner.se/pl/710-3200598922/Elartiklar/Hombli-Smart-Switch-Module-Black-priser	08719323918207
Elartiklar	Sonos	220010-02	3200598419	Sonos One/Play:1 Long Power Cable Black	8	289,00	tink	289,00	Inet	289,00	217	58925	tink	289,00	In stock	0,00	Inet	289,00	In stock	0,00	Hembiobutiken	289,00	In stock	0,00	Komplett	299,00	Out of stock	19,00	Datia	351,00	Unknown stock status	124,00	Elgiganten	429,00	In stock	39,00	Compliq	527,50	Out of stock	123,75	RDEButik	682,00	Unknown stock status	119,00									https://www.pricerunner.se/pl/710-3200598419/Elartiklar/Sonos-One-Play-1-Long-Power-Cable-Black-priser	08717755775221
Elartiklar	Hombli	300027-01	3201715644	Hombli Smart Switch Module Duo Black	3	349,00	Datia	314,00	Datia	314,00			Datia	314,00	Unknown stock status	124,00	tink	349,00	In stock	0,00	Compliq	377,50	Out of stock	123,75																													https://www.pricerunner.se/pl/710-3201715644/Elartiklar/Hombli-Smart-Switch-Module-Duo-Black-priser	08719323918214
Elartiklar	Arlo	1210008-02	3200056779	Arlo AVD2001-100EUS Video Doorbell	34	1 999,00	Power SE	1 490,00	Power SE	1 490,00	36	17026	Power SE	1 490,00	Out of stock	0,00	Elgiganten	1 590,00	In stock	39,00	NetOnNet	1 790,00	In stock	0,00	MediaMarkt	1 790,00	In stock	0,00	Webhallen SE	1 790,00	In stock	0,00	Komplett	1 790,00	In stock	0,00	Dustin Home	1 890,00	In stock	69,00	Inet	1 990,00	In stock	0,00	Proshop	1 996,00	In stock	0,00	tink	1 999,00	In stock	0,00	https://www.pricerunner.se/pl/710-3200056779/Elartiklar/Arlo-AVD2001-100EUS-Video-Doorbell-priser	00193108141529
Elartiklar	SwitchBot	50004-02	3201773472	SwitchBot W0701600-2	5	849,00	NetOnNet	679,00	NetOnNet	679,00	93	30878	NetOnNet	679,00	In stock	0,00	StyraHem	699,00	In stock	0,00	Proshop	799,00	In stock	59,00	tink	849,00	In stock	0,00	Webhallen SE	849,00	Out of stock	0,00																					https://www.pricerunner.se/pl/710-3201773472/Elartiklar/SwitchBot-W0701600-2-priser	00850007706548
Elartiklar	Hombli	300051-01	3200338875	Hombli Smart Switch	8	199,00	Proshop	185,00	Proshop	185,00			Proshop	185,00	In stock	59,00	tink	199,00	In stock	0,00	Datia	201,00	Unknown stock status	124,00	Tingstad	215,00	In stock	99,00	Net2World	219,00	In stock	49,00	Compliq	232,50	Out of stock	123,75	Lilon	399,00	Unknown stock status	39,00	Elektronik24	463,00	Out of stock	49,00									https://www.pricerunner.se/pl/710-3200338875/Elartiklar/Hombli-Smart-Switch-priser	08719323914858
Elartiklar	EZVIZ	1430015-01	3200264523	EZVIZ CS-CMT-A0-Transformer	3	169,00	tink	169,00	Låsgiganten	169,00			tink	169,00	In stock	0,00	Låsgiganten	169,00	In stock	65,00	ComputerSalg.se	319,00	In stock	49,00																													https://www.pricerunner.se/pl/710-3200264523/Elartiklar/EZVIZ-CS-CMT-A0-Transformer-priser	06941545603407
Elartiklar	Sonos	220010-03	3200568651	Sonos One/Play:1 short Power Cable White	7	289,00	Komplett	179,00	Komplett	179,00	1536	230053	Komplett	179,00	Out of stock	19,00	Tele-Hå	199,00	In stock	0,00	Amazon.se	204,17	In stock		Elgiganten	269,00	In stock	39,00	Hembiobutiken	275,00	Out of stock	0,00	Inet	279,00	Out of stock	0,00	tink	289,00	In stock	0,00													https://www.pricerunner.se/pl/710-3200568651/Elartiklar/Sonos-One-Play-1-short-Power-Cable-White-priser	08717755775276
Elartiklar	Sonos	220010-01	3202263880	Sonos vinklad strömkabel, 0,5 m Svart	6	289,00	Komplett	199,00	Komplett	199,00	788	155684	Komplett	199,00	In stock	19,00	Elgiganten	269,00	In stock	39,00	Hembiobutiken	275,00	In stock	0,00	Inet	279,00	Out of stock	0,00	tink	289,00	In stock	0,00	RDEButik	583,00	Unknown stock status	119,00																	https://www.pricerunner.se/pl/710-3202263880/Elartiklar/Sonos-vinklad-stroemkabel-0-5-m-Svart-priser	08717755775269
Elartiklar	Ring	3600013	5301190	Ring Video Doorbell 3 Plus	1	2 269,00	tink	2 269,00					tink	2 269,00	In stock	0,00																																					https://www.pricerunner.se/pl/710-5301190/Elartiklar/Ring-Video-Doorbell-3-Plus-priser	00842861108378
Elartiklar	Hombli	3000027	3200506203	Hombli Smart Doorbell 2	8	2 099,00	Inskal	1 449,00	Inskal	1 449,00			Inskal	1 449,00	In stock	0,00	iPhonebutiken	1 599,00	In stock	0,00	Net2World	1 639,00	In stock	49,00	Elektronik24	1 654,00	Out of stock	49,00	Cdon	1 876,00	In stock	0,00	Lilon	2 089,00	Unknown stock status	39,00	tink	2 099,00	Out of stock	0,00	Kontorsgiganten	2 261,25	In stock	0,00									https://www.pricerunner.se/pl/710-3200506203/Elartiklar/Hombli-Smart-Doorbell-2-priser	08719323917255
Elartiklar	Philips Hue	230022-01	5043155	Philips Hue Smart Plug 1-way	52	329,00	MediaMarkt	249,00	MediaMarkt	249,00	16	5515	MediaMarkt	249,00	Out of stock	49,00	Compumail	294,00	In stock	62,00	Power SE	299,00	In stock	49,00	Komplett	299,00	In stock	19,00	Amazon.se	299,00	In stock		Hornbach	299,00	In stock	59,90	Kjell & Company	319,00	In stock	49,00	Webhallen SE	319,00	Out of stock	29,00	Elbutik	319,00	In stock	49,00	Buyersclub	319,00	In stock	49,00	https://www.pricerunner.se/pl/710-5043155/Elartiklar/Philips-Hue-Smart-Plug-1-way-priser	08719514342309
Elartiklar	Innr	800012-01	5236202	Innr SP 220 1-way 2pcs	8	505,99	Compumail	370,00	Compumail	370,00			Compumail	370,00	In stock	62,00	ComputerSalg.se	388,00	In stock	49,00	tink	505,99	In stock	0,00	Komplett	579,00	In stock	0,00	Lamp24	649,00	In stock	0,00	mcbuero	726,16	In stock	235,00	Elektronik24	905,00	Out of stock	49,00	Buyersclub	1 095,00	In stock	49,00									https://www.pricerunner.se/pl/710-5236202/Elartiklar/Innr-SP-220-1-way-2pcs-priser	08718781552664
Elartiklar	Eve	140016-01	3200132891	Eve Light Switch	15	1 109,00	tink	1 109,00	Coolshop SE	1 139,00			tink	1 109,00	In stock	0,00	Coolshop SE	1 139,00	Unknown stock status	0,00	Gravis.de	1 146,39	In stock	286,51	ComputerSalg.se	1 185,00	In stock	0,00	Proshop	1 188,00	In stock	0,00	Cdon	1 219,00	In stock	0,00	Mstore	1 295,00	In stock	0,00	Lamp24	1 399,00	In stock	0,00	iPhonebutiken	1 399,00	In stock	0,00	Compumail	1 564,00	In stock	0,00	https://www.pricerunner.se/pl/710-3200132891/Elartiklar/Eve-Light-Switch-priser	04260195392106
Elartiklar	Eve	140007-01	5302264	Eve Energy 10EBO8301 1-way	23	459,00	MassaTeknik	285,00	MassaTeknik	285,00	51	20902	MassaTeknik	285,00	In stock	99,00	Compumail	445,00	In stock	62,00	Webhallen SE	449,00	In stock	49,00	Komplett	449,00	In stock	19,00	Proshop	449,00	In stock	59,00	Inet	449,00	In stock	0,00	Elgiganten	449,00	In stock	39,00	Gravis.de	458,49	In stock	286,51	tink	459,00	In stock	0,00	Rabattklubb	469,99	In stock	0,00	https://www.pricerunner.se/pl/710-5302264/Elartiklar/Eve-Energy-10EBO8301-1-way-priser	04260195391994
Elartiklar	ABUS	130025-01	3200326001	ABUS SHBW10000	5	779,00	St George Security Store	595,00	St George Security Store	595,00			St George Security Store	595,00	Out of stock	69,00	tink	779,00	In stock	0,00	Lamp24	799,00	In stock	0,00	Cdon	1 294,00	In stock	0,00	ComputerSalg.se	1 536,00	In stock	0,00																					https://www.pricerunner.se/pl/710-3200326001/Elartiklar/ABUS-SHBW10000-priser	04003318841446
Elartiklar	Eve	140010-01	5316069	Eve Energy 2-pack	10	918,00	Proshop	875,00	Proshop	875,00	257	66067	Proshop	875,00	In stock	59,00	Mstore	875,00	In stock	0,00	Inet	898,00	Out of stock	0,00	iPhonebutiken	899,00	Out of stock	49,00	tink	918,00	In stock	0,00	ComputerSalg.se	986,00	In stock	49,00	Cdon	1 035,00	In stock	0,00	ullakulla se	1 779,99	In stock	0,00	ShopBetter.se	1 799,99	In stock	0,00	Allectra	1 829,00	In stock	99,00	https://www.pricerunner.se/pl/710-5316069/Elartiklar/Eve-Energy-2-pack-priser	04260195392014
Elartiklar	Meross	250003-01	3202742573	Meross MSS710HK	5	249,00	iPhonebutiken	199,00	iPhonebutiken	199,00			iPhonebutiken	199,00	In stock	49,00	RDEButik	223,00	Unknown stock status	119,00	Proshop	234,00	Out of stock	59,00	tink	249,00	In stock	0,00	ComputerSalg.se	269,00	In stock	49,00																					https://www.pricerunner.se/pl/710-3202742573/Elartiklar/Meross-MSS710HK-priser	00680306683017
Elartiklar	Sonos	220010-04	3201985302	Sonos PCS1LEU1 3.5m	6	289,00	tink	289,00	Inet	289,00			tink	289,00	In stock	0,00	Inet	289,00	Out of stock	0,00	Hembiobutiken	289,00	Out of stock	0,00	Komplett	289,00	Out of stock	19,00	Elgiganten	429,00	In stock	39,00	RDEButik	682,00	Unknown stock status	119,00																	https://www.pricerunner.se/pl/710-3201985302/Elartiklar/Sonos-PCS1LEU1-3.5m-priser	08717755775238
Elartiklar	Elgato	140027-01	4607893	Elgato Eve Motion	9	319,00	tink	319,00	Webhallen SE	349,00	248	65097	tink	319,00	In stock	0,00	Webhallen SE	349,00	In stock	49,00	MaxGaming	439,00	In stock	39,00	Proshop	449,00	In stock	59,00	Net2World	490,00	In stock	49,00	MacForum	549,00	In stock	0,00	iPhonebutiken	599,00	Out of stock	49,00	ComputerSalg.se	646,00	In stock	49,00	Cdon	695,00	In stock	0,00					https://www.pricerunner.se/pl/710-4607893/Elartiklar/Elgato-Eve-Motion-priser	04260195390980
Elartiklar	Ring	360010-01	5191585	Ring Video Doorbell 3	7	1 949,00	Proshop	1 399,00	Proshop	1 399,00	54	21718	Proshop	1 399,00	In stock	0,00	Kjell & Company	1 490,00	In stock	0,00	Elgiganten	1 490,00	In stock	39,00	Webhallen SE	1 499,00	In stock	0,00	Vitvaruexperten	1 890,00	Out of stock	0,00	tink	1 949,00	In stock	0,00	Bora-computer	1 994,10	Out of stock	333,09													https://www.pricerunner.se/pl/710-5191585/Elartiklar/Ring-Video-Doorbell-3-priser	00842861112351
Elartiklar	Senic	1770003-01	3200128836	Senic Friends of Hue Outdoor Switch	8	889,00	Power SE	684,00	Power SE	684,00			Power SE	684,00	In stock	0,00	Amazon.se	684,00	In stock		Proshop	684,00	In stock	59,00	Gravis.de	778,54	In stock	277,98	tink	889,00	In stock	0,00	Elbutik	899,00	Out of stock	49,00	ComputerSalg.se	1 041,00	In stock	0,00	Lamp24	1 099,00	In stock	0,00									https://www.pricerunner.se/pl/710-3200128836/Elartiklar/Senic-Friends-of-Hue-Outdoor-Switch-priser	04260476940323
Elartiklar	Philips Hue	230011-02	3201754923	Philips Hue Tap Dial Switch EU	35	529,00	Power SE	418,00	Power SE	418,00	17	6324	Power SE	418,00	Out of stock	49,00	Amazon.se	418,00	In stock		MediaMarkt	449,00	In stock	49,00	Proshop	484,00	In stock	59,00	Elgiganten	484,00	In stock	39,00	Compumail	493,00	In stock	62,00	Elbutik	499,00	Out of stock	49,00	Buyersclub	499,00	In stock	49,00	Kjell & Company	499,00	In stock	0,00	Inet	499,00	In stock	0,00	https://www.pricerunner.se/pl/710-3201754923/Elartiklar/Philips-Hue-Tap-Dial-Switch-EU-priser	08719514440937
Förstärkare & Receivers	Sonos	220017-01	5042573	Sonos Port	23	4 790,00	tink	4 790,00	Datia	4 790,00	63	43248	tink	4 790,00	In stock	0,00	Datia	4 790,00	Unknown stock status	124,00	Hages	4 790,00	Unknown stock status	0,00	Tele-Hå	4 790,00	In stock	0,00	Hi-Fi Klubben Sverige	4 790,00	In stock	0,00	Takt & Ton	4 790,00	Unknown stock status	0,00	Hembiobutiken	4 790,00	In stock	0,00	Lars Bengtsson Ljud /Video	4 790,00	Out of stock	0,00	Dustin Home	4 790,00	In stock	0,00	Sonos	4 799,00	In stock	0,00	https://www.pricerunner.se/pl/96-5042573/Foerstaerkare-Receivers/Sonos-Port-priser	08717755776723
Garageportar	Meross	250015-01	3202781857	Meross MSG200	2	699,00	tink	699,00	Proshop	806,00	22	64082	tink	699,00	In stock	0,00	Proshop	806,00	In stock	59,00																																	https://www.pricerunner.se/pl/1314-3202781857/Garageportar/Meross-MSG200-priser	06973696560292
Garageportar	Meross	250013-01	3200321474	Meross MSG100	9	549,00	ComputerSalg.se	542,00	ComputerSalg.se	542,00	13	49716	ComputerSalg.se	542,00	In stock	49,00	tink	549,00	In stock	0,00	Proshop	569,00	In stock	59,00	Cdon	591,00	In stock	0,00	iPhonebutiken	599,00	In stock	49,00	RDEButik	670,00	Unknown stock status	119,00	Rabattklubb	679,99	In stock	0,00	NetOnNet	699,00	Out of stock	0,00	Mackablar	759,00	Unknown stock status	45,00					https://www.pricerunner.se/pl/1314-3200321474/Garageportar/Meross-MSG100-priser	00787446925622
Husdjur	Bold	160010-01	3202555054	Bold Clicker Fjärrkontroll	5	459,00	Deurklinkenshop	437,75	Deurklinkenshop	437,75			Deurklinkenshop	437,75	In stock	471,42	tink	459,00	In stock	0,00	TechInn	462,49	In stock		Proshop	516,00	In stock	59,00	Cdon	875,00	In stock	0,00																					https://www.pricerunner.se/pl/456-3202555054/Husdjur/Bold-Clicker-Fjaerrkontroll-priser	08719992868049
Högtalare	Sonos	220016-02	5042189	Sonos One SL	47	2 299,00	Reptil Audio	1 600,00	Reptil Audio	1 600,00	29	2623	Reptil Audio	1 600,00	Unknown stock status	0,00	Lomax	2 111,25	In stock	0,00	Soundium	2 131,26	In stock	0,00	Compumail	2 236,00	In stock	0,00	MediaMarkt	2 249,00	In stock	0,00	Inet	2 249,00	Out of stock	0,00	24.se	2 249,00	In stock	0,00	Hembiobutiken	2 249,00	In stock	0,00	Hi-Fi Klubben Sverige	2 249,00	In stock	0,00	Gravis.de	2 281,55	In stock	286,51	https://www.pricerunner.se/pl/267-5042189/Hoegtalare/Sonos-One-SL-priser	08717755776594
Högtalare	Google	780016-01	5288980	Google Nest Audio	47	1 149,00	Telefonshoppen	745,00	Telefonshoppen	745,00	4	365	Telefonshoppen	745,00	Out of stock	0,00	Cdon	749,00	In stock	0,00	Compumail	759,00	In stock	62,00	MaxGaming	789,00	Out of stock	39,00	NetOnNet	799,00	In stock	0,00	Bora-computer	800,91	Out of stock	334,92	TechInn	820,99	In stock		Datagrottan	832,00	In stock	29,00	Teknavi	836,05	In stock	155,97	Inet	849,00	In stock	0,00	https://www.pricerunner.se/pl/267-5288980/Hoegtalare/Google-Nest-Audio-priser	00193575007892
Högtalare	Sonos	220018-01	3200100911	Sonos Roam	40	2 199,00	Takt & Ton	1 990,00	Takt & Ton	1 990,00	35	3263	Takt & Ton	1 990,00	Unknown stock status	0,00	Buyersclub	1 999,00	In stock	49,00	Amazon.se	2 014,63	In stock		Lomax	2 111,25	In stock	0,00	MediaMarkt	2 190,00	In stock	0,00	Tele-Hå	2 190,00	In stock	0,00	Inet	2 190,00	In stock	0,00	Hembiobutiken	2 190,00	In stock	0,00	Dustin Home	2 190,00	In stock	69,00	Lindgrens Radio TV AB	2 190,00	Unknown stock status	79,00	https://www.pricerunner.se/pl/267-3200100911/Hoegtalare/Sonos-Roam-priser	08717755777829
Högtalare	Sonos	220009-01	5190482	Sonos Five	43	6 899,00	Compumail	6 297,00	Compumail	6 297,00	27	2359	Compumail	6 297,00	In stock	0,00	ComputerSalg.se	6 348,00	In stock	0,00	Proshop	6 348,00	In stock	0,00	Fcomputer SE	6 408,00	In stock	0,00	Hembiobutiken	6 450,00	Out of stock	0,00	MediaMarkt	6 490,00	In stock	0,00	Hi-Fi Klubben Sverige	6 490,00	In stock	0,00	Cdon	6 529,00	In stock	0,00	Mätteknik för alla	6 590,00	Out of stock	0,00	Datagrottan	6 788,00	In stock	29,00	https://www.pricerunner.se/pl/267-5190482/Hoegtalare/Sonos-Five-priser	08717755777126
Högtalare	Sonos	220026-01	3202478035	Sonos Sub Mini	41	5 699,00	Soundium	5 401,46	Soundium	5 401,46	18	1642	Soundium	5 401,46	In stock	0,00	Compumail	5 457,00	In stock	0,00	Mätteknik för alla	5 490,00	Out of stock	0,00	DataNova Sweden	5 499,00	In stock	99,00	ComputerSalg.se	5 696,00	In stock	0,00	tink	5 699,00	In stock	0,00	Amazon.se	5 705,45	In stock		Gravis.de	5 721,08	In stock	286,51	Datagrottan	5 759,00	In stock	29,00	Muziker	5 769,00	In stock		https://www.pricerunner.se/pl/267-3202478035/Hoegtalare/Sonos-Sub-Mini-priser	08717755779083
Högtalare	Sonos	220020-01	5190522	Sonos Sub Gen 3	43	9 399,00	Compumail	8 437,00	Compumail	8 437,00	31	2898	Compumail	8 437,00	In stock	0,00	MediaMarkt	8 490,00	In stock	0,00	Inet	8 490,00	In stock	0,00	Komplett	8 490,00	In stock	0,00	Hi-Fi Klubben Sverige	8 490,00	In stock	0,00	Proshop	8 759,00	In stock	0,00	ComputerSalg.se	8 904,00	In stock	0,00	Mätteknik för alla	8 990,00	In stock	0,00	Cdon	9 119,00	In stock	0,00	Fcomputer SE	9 280,00	In stock	0,00	https://www.pricerunner.se/pl/267-5190522/Hoegtalare/Sonos-Sub-Gen-3-priser	08717755777263
Högtalare	Sonos	220019-01	3201069042	Sonos Roam SL	35	1 999,00	Compumail	1 876,00	Compumail	1 876,00	142	25257	Compumail	1 876,00	In stock	0,00	BilligTeknik SE	1 890,00	In stock	49,00	Coolshop SE	1 890,00	In stock	0,00	Hi-Fi Klubben Sverige	1 890,00	In stock	0,00	Amazon.se	1 908,93	In stock		ComputerSalg.se	1 978,00	In stock	0,00	Cdon	1 978,00	In stock	0,00	Davids	1 990,00	In stock	0,00	MediaMarkt	1 990,00	In stock	0,00	Tele-Hå	1 990,00	In stock	0,00	https://www.pricerunner.se/pl/267-3201069042/Hoegtalare/Sonos-Roam-SL-priser	08717755777874
Högtalare	Sonos	220015-02	4875532	Sonos One Gen 2	42	2 549,00	Soundium	2 356,79	Soundium	2 356,79	20	1878	Soundium	2 356,79	In stock	0,00	Compumail	2 385,00	In stock	0,00	Lomax	2 392,50	In stock	0,00	MediaMarkt	2 399,00	In stock	0,00	Coolshop SE	2 399,00	In stock	0,00	Proshop	2 437,00	In stock	0,00	Tele-Hå	2 539,00	In stock	0,00	Inet	2 539,00	In stock	0,00	Komplett	2 539,00	In stock	0,00	Hages	2 539,00	Unknown stock status	0,00	https://www.pricerunner.se/pl/267-4875532/Hoegtalare/Sonos-One-Gen-2-priser	08717755775757
Högtalare	Sonos	2200009	5125918	Sonos One SL 2 Pack	7	4 598,00	Hi-Fi Klubben Sverige	4 290,00	Hi-Fi Klubben Sverige	4 290,00	43	4527	Hi-Fi Klubben Sverige	4 290,00	In stock	0,00	Sonos	4 368,00	In stock	0,00	Ljudcenter	4 580,00	Unknown stock status	0,00	Takt & Ton	4 597,50	Unknown stock status	0,00	tink	4 598,00	In stock	0,00	Komplett	4 598,00	In stock	0,00	Reptil Audio	4 598,00	Unknown stock status	0,00													https://www.pricerunner.se/pl/267-5125918/Hoegtalare/Sonos-One-SL-2-Pack-priser	08717755776600
Högtalare	Sonos	220028-02	3205014182	Sonos Era 300	24	5 990,00	Soundium	5 626,99	Soundium	5 626,99	56	8240	Soundium	5 626,99	Out of stock	0,00	Amazon.se	5 638,70	In stock		tink	5 990,00	In stock	0,00	Davids	5 990,00	In stock	0,00	Cdon	5 990,00	In stock	0,00	Ljudcenter	5 990,00	In stock	0,00	MediaMarkt	5 990,00	In stock	0,00	Hages	5 990,00	Unknown stock status	0,00	Tele-Hå	5 990,00	In stock	0,00	Hi-Fi Klubben Sverige	5 990,00	In stock	0,00	https://www.pricerunner.se/pl/267-3205014182/Hoegtalare/Sonos-Era-300-priser	08717755779502
Högtalare	Sonos	220027-02	3205014183	Sonos Era 100	23	3 390,00	Amazon.se	3 135,40	Amazon.se	3 135,40	34	2962	Amazon.se	3 135,40	In stock		Soundium	3 146,15	In stock	0,00	tink	3 390,00	In stock	0,00	Davids	3 390,00	In stock	0,00	Ljudcenter	3 390,00	In stock	0,00	MediaMarkt	3 390,00	In stock	0,00	Tele-Hå	3 390,00	In stock	0,00	Hages	3 390,00	Unknown stock status	0,00	Hi-Fi Klubben Sverige	3 390,00	In stock	0,00	Inet	3 390,00	In stock	0,00	https://www.pricerunner.se/pl/267-3205014183/Hoegtalare/Sonos-Era-100-priser	08717755779649
Högtalare	Google	780012-02	5059978	Google Nest Mini 2 Gen	56	649,00	365 Games	255,44	365 Games	255,44	6	654	365 Games	255,44	In stock	38,21	MaxGaming	339,00	Out of stock	39,00	Teknikdelar SE	349,00	In stock	29,00	Compumail	354,00	In stock	62,00	Datagrottan	356,00	In stock	29,00	ComputerSalg.se	365,00	In stock	49,00	Phonecrash	379,00	In stock	49,00	TechInn	380,49	In stock		Bora-computer	384,08	Out of stock	342,81	Buyersclub	389,00	In stock	49,00	https://www.pricerunner.se/pl/267-5059978/Hoegtalare/Google-Nest-Mini-2-Gen-priser	00193575000817
Högtalare	Sonos	220011-01	5042102	Sonos Move	37	4 999,00	Proshop	4 449,00	Proshop	4 449,00	9	792	Proshop	4 449,00	In stock	0,00	Kallbergs	4 499,00	In stock	0,00	Soundium	4 499,34	In stock	0,00	Gravis.de	4 574,57	In stock	286,51	MediaMarkt	4 690,00	In stock	0,00	Hi-Fi Klubben Sverige	4 690,00	In stock	0,00	Coolshop SE	4 695,00	In stock	0,00	Spelbutiken	4 695,00	In stock	0,00	Fcomputer SE	4 749,00	In stock	0,00	Lomax	4 787,50	In stock	0,00	https://www.pricerunner.se/pl/267-5042102/Hoegtalare/Sonos-Move-priser	08717755776754
Högtalartillbehör	Sonos	220013-01	3202687219	Sonos Move Travel	8	899,00	Hi-Fi Klubben Sverige	898,00	Hi-Fi Klubben Sverige	898,00			Hi-Fi Klubben Sverige	898,00	In stock	0,00	tink	899,00	In stock	0,00	Inet	899,00	In stock	0,00	Hembiobutiken	899,00	In stock	0,00	Dustin Home	899,00	In stock	69,00	Elgiganten	899,00	In stock	39,00	Muziker	1 029,00	In stock		Fcomputer SE	1 369,00	In stock	0,00									https://www.pricerunner.se/pl/242-3202687219/Hoegtalartillbehoer/Sonos-Move-Travel-priser	08717755777447
Högtalartillbehör	Sonos	220005-01	3200002813	Sonos Arc Wall Mount	17	999,00	Datia	849,00	Datia	849,00	25	65340	Datia	849,00	Unknown stock status	124,00	Davids	849,00	In stock	0,00	Ljudcenter	849,00	In stock	99,00	Hi-Fi Klubben Sverige	849,00	In stock	0,00	Dustin Home	849,00	Preorder	69,00	Komplett	899,00	In stock	0,00	Gravis.de	905,74	In stock	286,51	Muziker	913,00	Out of stock		Tele-Hå	949,00	In stock	0,00	Sonos	949,00	In stock	0,00	https://www.pricerunner.se/pl/242-3200002813/Hoegtalartillbehoer/Sonos-Arc-Wall-Mount-priser	08717755776853
